model_type,iteration,state_id,phase,semantic_move_category,move_count,policy_probability_mass,mcts_search_probability_mass,semantic_search_lift,playouts,interpretation,checkpoint_sha256,base_kg_manifest_sha256,evidence_manifest_sha256
rgat,60,f1046a806aadfbe0,late,proof_supported,22,0.999999961379217,0.9999999776482582,1.626904122531414e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,f1046a806aadfbe0,late,threat_creating,20,0.9797914391674567,0.9999999776482582,0.020208538480801508,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,e50504b897888f60,late,exact_optimal,21,1.0000000931322575,1.0000000074505806,-8.568167686462402e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,e50504b897888f60,late,threat_creating,4,0.216940363869071,0.24000000581145287,0.02305964194238186,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,6fc2092861b32642,late,exact_optimal,20,1.0000000283471309,1.0,-2.8347130864858627e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,6fc2092861b32642,late,proof_supported,20,1.0000000283471309,1.0,-2.8347130864858627e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,6fc2092861b32642,late,threat_creating,18,0.9592827429878525,1.0,0.040717257012147456,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,6b0e157c40553bab,late,exact_optimal,19,1.0000000484287739,0.9999999925494194,-5.587935447692871e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,6b0e157c40553bab,late,threat_creating,2,0.0861902367323637,0.12000000104308128,0.03380976431071758,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,776d096fbd7a62b8,late,exact_optimal,25,0.9999999487772584,0.9999999813735485,3.259629011154175e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,776d096fbd7a62b8,late,proof_supported,1,0.0712161585688591,0.2199999988079071,0.148783840239048,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,776d096fbd7a62b8,late,threat_creating,6,0.5065722726285458,0.29999999329447746,-0.2065722793340683,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,776d096fbd7a62b8,late,blocking,1,0.0712161585688591,0.2199999988079071,0.148783840239048,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,776d096fbd7a62b8,late,forced_response,1,0.0712161585688591,0.2199999988079071,0.148783840239048,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,460752ddf653e004,late,exact_optimal,2,0.08807691792026162,0.699999988079071,0.6119230701588094,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,460752ddf653e004,late,proof_supported,2,0.08807691792026162,0.699999988079071,0.6119230701588094,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,460752ddf653e004,late,threat_creating,25,0.9176937073061708,0.29999999701976776,-0.6176937102864031,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,460752ddf653e004,late,blocking,1,0.005770555231720209,0.0,-0.005770555231720209,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,460752ddf653e004,late,forced_response,1,0.005770555231720209,0.0,-0.005770555231720209,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,30bcc4667ee54d7c,mid,exact_optimal,1,0.09559401869773865,0.9399999976158142,0.8444059789180756,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,30bcc4667ee54d7c,mid,proof_supported,1,0.09559401869773865,0.9399999976158142,0.8444059789180756,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,30bcc4667ee54d7c,mid,threat_creating,26,0.9044059719890356,0.05999999865889549,-0.8444059733301401,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,7d4b1fee8b0f3782,late,exact_optimal,25,1.0000000204890966,0.9999999888241291,-3.166496753692627e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,7d4b1fee8b0f3782,late,proof_supported,1,0.02696956694126129,0.019999999552965164,-0.006969567388296127,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,7d4b1fee8b0f3782,late,threat_creating,4,0.29949983209371567,0.29999999701976776,0.0005001649260520935,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,7d4b1fee8b0f3782,late,blocking,1,0.02696956694126129,0.019999999552965164,-0.006969567388296127,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,7d4b1fee8b0f3782,late,forced_response,1,0.02696956694126129,0.019999999552965164,-0.006969567388296127,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,da56b4098b7e7923,late,exact_optimal,23,0.9999999599531293,0.9999999888241291,2.8870999813079834e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,da56b4098b7e7923,late,threat_creating,6,0.5813870886340737,0.3399999961256981,-0.24138709250837564,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,7d62fb7dfd993d6c,late,exact_optimal,19,1.0000000083819032,0.9999999776482582,-3.073364496231079e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,7d62fb7dfd993d6c,late,threat_creating,4,0.6990314312279224,0.3999999910593033,-0.29903144016861916,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,8997c4eba59e8594,mid,exact_optimal,29,0.9999999422580004,0.9999999776482582,3.5390257835388184e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,8997c4eba59e8594,mid,proof_supported,1,0.05400392413139343,0.07999999821186066,0.025996074080467224,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,8997c4eba59e8594,mid,blocking,1,0.05400392413139343,0.07999999821186066,0.025996074080467224,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,8997c4eba59e8594,mid,forced_response,1,0.05400392413139343,0.07999999821186066,0.025996074080467224,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,bac2b3a89002d2a2,late,exact_optimal,22,0.9999999317806214,1.0000000074505806,7.566995918750763e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,bac2b3a89002d2a2,late,proof_supported,2,0.26869173673912883,0.20000000298023224,-0.06869173375889659,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,bac2b3a89002d2a2,late,threat_creating,6,0.6969460914842784,0.6799999997019768,-0.016946091782301664,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,44564f38d84c578b,late,exact_optimal,2,0.106599111109972,0.9200000166893005,0.8134009055793285,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,44564f38d84c578b,late,proof_supported,2,0.106599111109972,0.9200000166893005,0.8134009055793285,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,44564f38d84c578b,late,threat_creating,19,0.8934008805081248,0.07999999821186066,-0.8134008822962642,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,60ac7ed07a88c8b5,late,exact_optimal,2,0.19373225048184395,0.8799999952316284,0.6862677447497845,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,60ac7ed07a88c8b5,late,proof_supported,2,0.19373225048184395,0.8799999952316284,0.6862677447497845,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,60ac7ed07a88c8b5,late,threat_creating,18,0.8062678372953087,0.11999999731779099,-0.6862678399775177,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,624b9c4f6e51f9fa,late,exact_optimal,22,1.0000000118743628,1.000000011175871,-6.984919309616089e-10,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,624b9c4f6e51f9fa,late,proof_supported,3,0.05027180444449186,0.42000000923871994,0.3697282047942281,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,624b9c4f6e51f9fa,late,threat_creating,6,0.8053908601868898,0.6200000122189522,-0.1853908479679376,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,624b9c4f6e51f9fa,late,blocking,1,0.007690032944083214,0.14000000059604645,0.13230996765196323,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,624b9c4f6e51f9fa,late,forced_response,1,0.007690032944083214,0.14000000059604645,0.13230996765196323,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,3b961a569be80755,late,exact_optimal,25,0.9999999599531293,0.9999999739229679,1.3969838619232178e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,3b961a569be80755,late,proof_supported,1,0.030430736020207405,0.019999999552965164,-0.010430736467242241,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,3b961a569be80755,late,threat_creating,4,0.11689854599535465,0.07999999821186066,-0.036898547783493996,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,3b961a569be80755,late,blocking,1,0.030430736020207405,0.019999999552965164,-0.010430736467242241,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,3b961a569be80755,late,forced_response,1,0.030430736020207405,0.019999999552965164,-0.010430736467242241,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,5fb8d2642e68cf72,late,exact_optimal,24,0.9999999998835847,0.9999999962747097,-3.6088749766349792e-09,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,5fb8d2642e68cf72,late,proof_supported,6,0.30620168265886605,0.639999981969595,0.3337982993107289,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,5fb8d2642e68cf72,late,threat_creating,23,0.8888614549068734,0.42000001296401024,-0.46886144194286317,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,499e4e4687fe7f82,late,exact_optimal,23,0.9999999608844519,0.9999999925494194,3.166496753692627e-08,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,499e4e4687fe7f82,late,proof_supported,1,0.04202672466635704,0.11999999731779099,0.07797327265143394,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,499e4e4687fe7f82,late,threat_creating,6,0.29636139050126076,0.4399999938905239,0.14363860338926315,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,499e4e4687fe7f82,late,blocking,1,0.04202672466635704,0.11999999731779099,0.07797327265143394,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,499e4e4687fe7f82,late,forced_response,1,0.04202672466635704,0.11999999731779099,0.07797327265143394,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,18ee6c5df8159acb,late,exact_optimal,2,0.22459882544353604,0.7799999713897705,0.5554011459462345,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,18ee6c5df8159acb,late,proof_supported,2,0.22459882544353604,0.7799999713897705,0.5554011459462345,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,18ee6c5df8159acb,late,threat_creating,21,0.7785124704241753,0.2199999988079071,-0.5585124716162682,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,18ee6c5df8159acb,late,blocking,1,0.0031113927252590656,0.0,-0.0031113927252590656,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,18ee6c5df8159acb,late,forced_response,1,0.0031113927252590656,0.0,-0.0031113927252590656,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,6f26e2f61472d2ba,late,exact_optimal,1,0.03958766534924507,0.9200000166893005,0.8804123513400555,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
rgat,60,6f26e2f61472d2ba,late,proof_supported,1,0.03958766534924507,0.9200000166893005,0.8804123513400555,50,observational_fixed_budget,897e41795fa2ff26e0355378cf8a5167b375d14ef03f185ae2be39fb7c1c6286,28c2715fbc9b16a75dc7e849a907a807c5097918ff49a92fd0b76583533998a8,87c0cf2e0f6e4cf5cf1ed4a0f6eb27af0115a73f61e811e17185afa0d20e738e
